MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,TripID,DepTime,ArrTime,DepLat,DepLon,ArrLat,ArrLon,DepCountry,DepCity,ArrCountry,ArrCity
338205428,2017-01-01 02:11:17,45.82108,-122.79248999999999,6.9,4.7,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:12:26,45.82332,-122.79231999999999,6.8,5.1,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:13:27,45.8252,-122.79196,6.8,10.4,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:14:35,45.82739,-122.79149,6.9,6.6,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:15:36,45.82929,-122.79115,6.9,8.4,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:18:47,45.8353,-122.78956000000001,6.9,12.1,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:19:56,45.837509999999995,-122.7888,7.0,14.0,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:20:57,45.83941,-122.78809,7.1,15.9,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:21:59,45.84133,-122.78728999999998,7.2,15.7,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:24:10,45.84551,-122.78581000000001,7.0,11.7,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:25:16,45.847770000000004,-122.78517,7.0,10.1,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:26:17,45.84972,-122.78473000000001,7.1,7.1,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:27:19,45.85171,-122.78445,7.2,4.7,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:28:27,45.854,-122.78428999999998,6.8,-49.9,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:29:29,45.85575,-122.78464,6.0,-67.6,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:31:36,45.85833,-122.78772,5.2,-114.9,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:33:45,45.85873,-122.79193000000001,4.5,-157.4,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:35:47,45.85719,-122.79457,4.3,201.2,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:36:55,45.85575,-122.7952,4.9,196.3,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:38:58,45.85297,-122.79632,5.2,196.5,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
338205428,2017-01-01 02:39:59,45.85155,-122.79688999999999,5.2,195.5,511.0,,,,,under way using engine,,,,9,2017-01-01 00:00:06,2017-01-01 02:39:59,45.61833,-122.67441000000001,45.85155,-122.79688999999999,US,Vancouver,US,Saint Helens
